MSG:1005,0,1,"MakeMKV v1.18.2 win(x64-release) started","%1 started","MakeMKV v1.18.2 win(x64-release)"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688-3704832, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688-3704832"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3704832, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3704832"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3704832, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3704832"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3704832, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3704832"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3704832-3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3704832-3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3710976, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3710976"
MSG:4009,0,2,"Too many AV synchronization issues in file '/BDMV/STREAM/00009.m2ts' (title #-) , future messages will be printed only to log file","Too many AV synchronization issues in file '%1' (title #%2) , future messages will be printed only to log file","/BDMV/STREAM/00009.m2ts","-"
MSG:5076,0,2,"Hash check failed for file 00009.m2ts at offset 3729408, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00009.m2ts","3729408"
MSG:5076,0,2,"Hash check failed for file 00009.m2ts at offset 5695488, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00009.m2ts","5695488"
MSG:5076,0,2,"Hash check failed for file 00009.m2ts at offset 6088704, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00009.m2ts","6088704"
MSG:3307,0,2,"File 00009.m2ts was added as title #9","File %1 was added as title #%2","00009.m2ts","9"
MSG:3307,0,2,"File 00017.m2ts was added as title #10","File %1 was added as title #%2","00017.m2ts","10"
MSG:3307,0,2,"File 00019.m2ts was added as title #11","File %1 was added as title #%2","00019.m2ts","11"
MSG:3307,0,2,"File 00021.m2ts was added as title #12","File %1 was added as title #%2","00021.m2ts","12"
MSG:3307,16777216,2,"File 00023.m2ts was added as title #13","File %1 was added as title #%2","00023.m2ts","13"
MSG:3307,0,2,"File 00025.m2ts was added as title #14","File %1 was added as title #%2","00025.m2ts","14"
MSG:3307,0,2,"File 00027.m2ts was added as title #15","File %1 was added as title #%2","00027.m2ts","15"
MSG:3307,0,2,"File 00029.m2ts was added as title #16","File %1 was added as title #%2","00029.m2ts","16"
MSG:3307,16777216,2,"File 00031.m2ts was added as title #17","File %1 was added as title #%2","00031.m2ts","17"
MSG:3307,0,2,"File 00033.m2ts was added as title #18","File %1 was added as title #%2","00033.m2ts","18"
MSG:3307,0,2,"File 00035.m2ts was added as title #19","File %1 was added as title #%2","00035.m2ts","19"
MSG:3307,16777216,2,"File 00037.m2ts was added as title #20","File %1 was added as title #%2","00037.m2ts","20"
MSG:3025,16777216,3,"Title #00039.m2ts has length of 5 seconds which is less than minimum title length of 30 seconds and was therefore skipped","Title #%1 has length of %2 seconds which is less than minimum title length of %3 seconds and was therefore skipped","00039.m2ts","5","30"
MSG:2023,16908288,3,"Encountered 1 errors of type 'Read Error' - see http://www.makemkv.com/errors/read/","Encountered %1 errors of type '%2' - see %3","1","Read Error","http://www.makemkv.com/errors/read/"
MSG:2023,131072,3,"Encountered 105 errors of type 'HashCheck Error' - see http://www.makemkv.com/errors/hashcheck/","Encountered %1 errors of type '%2' - see %3","105","HashCheck Error","http://www.makemkv.com/errors/hashcheck/"
MSG:5011,0,0,"Operation successfully completed","Operation successfully completed"
TCOUNT:21
CINFO:1,6209,"Blu-ray disc"
CINFO:2,0,"ANORA - DISC 2"
CINFO:28,0,"eng"
CINFO:29,0,"English"
CINFO:30,0,"ANORA - DISC 2"
CINFO:31,6119,"<b>Source information</b><br>"
CINFO:32,0,"ANORA HD DISC2"
CINFO:33,0,"0"
TINFO:0,2,0,"ANORA - DISC 2"
TINFO:0,8,0,"3"
TINFO:0,9,0,"0:01:31"
TINFO:0,10,0,"405.9 MB"
TINFO:0,11,0,"425637888"
TINFO:0,16,0,"00003.mpls"
TINFO:0,25,0,"2"
TINFO:0,26,0,"3,5"
TINFO:0,27,0,"ANORA - DISC 2_t00.mkv"
TINFO:0,28,0,"eng"
TINFO:0,29,0,"English"
TINFO:0,30,0,"ANORA - DISC 2 - 3 chapter(s) , 405.9 MB"
TINFO:0,31,6120,"<b>Title information</b><br>"
TINFO:0,33,0,"0"
SINFO:0,0,1,6201,"Video"
SINFO:0,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:0,0,6,0,"Mpeg4"
SINFO:0,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:0,0,19,0,"1920x1080"
SINFO:0,0,20,0,"16:9"
SINFO:0,0,21,0,"23.976 (24000/1001)"
SINFO:0,0,22,0,"0"
SINFO:0,0,28,0,"eng"
SINFO:0,0,29,0,"English"
SINFO:0,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:0,0,31,6121,"<b>Track information</b><br>"
SINFO:0,0,33,0,"0"
SINFO:0,0,38,0,""
SINFO:0,0,42,5088,"( Lossless conversion )"
SINFO:0,1,1,6202,"Audio"
SINFO:0,1,2,0,"Surround 5.1"
SINFO:0,1,3,0,"eng"
SINFO:0,1,4,0,"English"
SINFO:0,1,5,0,"A_AC3"
SINFO:0,1,6,0,"DD"
SINFO:0,1,7,0,"Dolby Digital"
SINFO:0,1,13,0,"640 Kb/s"
SINFO:0,1,14,0,"6"
SINFO:0,1,17,0,"48000"
SINFO:0,1,22,0,"0"
SINFO:0,1,28,0,"eng"
SINFO:0,1,29,0,"English"
SINFO:0,1,30,0,"DD Surround 5.1 English"
SINFO:0,1,31,6121,"<b>Track information</b><br>"
SINFO:0,1,33,0,"90"
SINFO:0,1,38,0,"d"
SINFO:0,1,39,0,"Default"
SINFO:0,1,40,0,"5.1(side)"
SINFO:0,1,42,5088,"( Lossless conversion )"
TINFO:1,2,0,"ANORA - DISC 2"
TINFO:1,8,0,"9"
TINFO:1,9,0,"1:07:31"
TINFO:1,10,0,"7.2 GB"
TINFO:1,11,0,"7827953664"
TINFO:1,16,0,"00006.mpls"
TINFO:1,25,0,"1"
TINFO:1,26,0,"11"
TINFO:1,27,0,"ANORA - DISC 2_t01.mkv"
TINFO:1,28,0,"eng"
TINFO:1,29,0,"English"
TINFO:1,30,0,"ANORA - DISC 2 - 9 chapter(s) , 7.2 GB"
TINFO:1,31,6120,"<b>Title information</b><br>"
TINFO:1,33,0,"0"
SINFO:1,0,1,6201,"Video"
SINFO:1,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:1,0,6,0,"Mpeg4"
SINFO:1,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:1,0,19,0,"1920x1080"
SINFO:1,0,20,0,"16:9"
SINFO:1,0,21,0,"29.97 (30000/1001)"
SINFO:1,0,22,0,"0"
SINFO:1,0,28,0,"eng"
SINFO:1,0,29,0,"English"
SINFO:1,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:1,0,31,6121,"<b>Track information</b><br>"
SINFO:1,0,33,0,"0"
SINFO:1,0,38,0,""
SINFO:1,0,42,5088,"( Lossless conversion )"
SINFO:1,1,1,6202,"Audio"
SINFO:1,1,2,5091,"Stereo"
SINFO:1,1,3,0,"eng"
SINFO:1,1,4,0,"English"
SINFO:1,1,5,0,"A_AC3"
SINFO:1,1,6,0,"DD"
SINFO:1,1,7,0,"Dolby Digital"
SINFO:1,1,13,0,"192 Kb/s"
SINFO:1,1,14,0,"2"
SINFO:1,1,17,0,"48000"
SINFO:1,1,22,0,"0"
SINFO:1,1,28,0,"eng"
SINFO:1,1,29,0,"English"
SINFO:1,1,30,0,"DD Stereo English"
SINFO:1,1,31,6121,"<b>Track information</b><br>"
SINFO:1,1,33,0,"90"
SINFO:1,1,38,0,"d"
SINFO:1,1,39,0,"Default"
SINFO:1,1,40,0,"stereo"
SINFO:1,1,42,5088,"( Lossless conversion )"
TINFO:2,2,0,"ANORA - DISC 2"
TINFO:2,8,0,"4"
TINFO:2,9,0,"0:41:47"
TINFO:2,10,0,"4.5 GB"
TINFO:2,11,0,"4840323072"
TINFO:2,16,0,"00007.mpls"
TINFO:2,25,0,"1"
TINFO:2,26,0,"13"
TINFO:2,27,0,"ANORA - DISC 2_t02.mkv"
TINFO:2,28,0,"eng"
TINFO:2,29,0,"English"
TINFO:2,30,0,"ANORA - DISC 2 - 4 chapter(s) , 4.5 GB"
TINFO:2,31,6120,"<b>Title information</b><br>"
TINFO:2,33,0,"0"
SINFO:2,0,1,6201,"Video"
SINFO:2,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:2,0,6,0,"Mpeg4"
SINFO:2,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:2,0,19,0,"1920x1080"
SINFO:2,0,20,0,"16:9"
SINFO:2,0,21,0,"23.976 (24000/1001)"
SINFO:2,0,22,0,"0"
SINFO:2,0,28,0,"eng"
SINFO:2,0,29,0,"English"
SINFO:2,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:2,0,31,6121,"<b>Track information</b><br>"
SINFO:2,0,33,0,"0"
SINFO:2,0,38,0,""
SINFO:2,0,42,5088,"( Lossless conversion )"
SINFO:2,1,1,6202,"Audio"
SINFO:2,1,2,5091,"Stereo"
SINFO:2,1,3,0,"eng"
SINFO:2,1,4,0,"English"
SINFO:2,1,5,0,"A_AC3"
SINFO:2,1,6,0,"DD"
SINFO:2,1,7,0,"Dolby Digital"
SINFO:2,1,13,0,"192 Kb/s"
SINFO:2,1,14,0,"2"
SINFO:2,1,17,0,"48000"
SINFO:2,1,22,0,"0"
SINFO:2,1,28,0,"eng"
SINFO:2,1,29,0,"English"
SINFO:2,1,30,0,"DD Stereo English"
SINFO:2,1,31,6121,"<b>Track information</b><br>"
SINFO:2,1,33,0,"90"
SINFO:2,1,38,0,"d"
SINFO:2,1,39,0,"Default"
SINFO:2,1,40,0,"stereo"
SINFO:2,1,42,5088,"( Lossless conversion )"
TINFO:3,2,0,"ANORA - DISC 2"
TINFO:3,8,0,"5"
TINFO:3,9,0,"0:35:54"
TINFO:3,10,0,"3.8 GB"
TINFO:3,11,0,"4158879744"
TINFO:3,16,0,"00008.mpls"
TINFO:3,25,0,"1"
TINFO:3,26,0,"15"
TINFO:3,27,0,"ANORA - DISC 2_t03.mkv"
TINFO:3,28,0,"eng"
TINFO:3,29,0,"English"
TINFO:3,30,0,"ANORA - DISC 2 - 5 chapter(s) , 3.8 GB"
TINFO:3,31,6120,"<b>Title information</b><br>"
TINFO:3,33,0,"0"
SINFO:3,0,1,6201,"Video"
SINFO:3,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:3,0,6,0,"Mpeg4"
SINFO:3,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:3,0,19,0,"1920x1080"
SINFO:3,0,20,0,"16:9"
SINFO:3,0,21,0,"23.976 (24000/1001)"
SINFO:3,0,22,0,"0"
SINFO:3,0,28,0,"eng"
SINFO:3,0,29,0,"English"
SINFO:3,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:3,0,31,6121,"<b>Track information</b><br>"
SINFO:3,0,33,0,"0"
SINFO:3,0,38,0,""
SINFO:3,0,42,5088,"( Lossless conversion )"
SINFO:3,1,1,6202,"Audio"
SINFO:3,1,2,5091,"Stereo"
SINFO:3,1,3,0,"eng"
SINFO:3,1,4,0,"English"
SINFO:3,1,5,0,"A_AC3"
SINFO:3,1,6,0,"DD"
SINFO:3,1,7,0,"Dolby Digital"
SINFO:3,1,13,0,"192 Kb/s"
SINFO:3,1,14,0,"2"
SINFO:3,1,17,0,"48000"
SINFO:3,1,22,0,"0"
SINFO:3,1,28,0,"eng"
SINFO:3,1,29,0,"English"
SINFO:3,1,30,0,"DD Stereo English"
SINFO:3,1,31,6121,"<b>Track information</b><br>"
SINFO:3,1,33,0,"90"
SINFO:3,1,38,0,"d"
SINFO:3,1,39,0,"Default"
SINFO:3,1,40,0,"stereo"
SINFO:3,1,42,5088,"( Lossless conversion )"
TINFO:4,2,0,"ANORA - DISC 2"
TINFO:4,8,0,"2"
TINFO:4,9,0,"0:05:36"
TINFO:4,10,0,"620.3 MB"
TINFO:4,11,0,"650446848"
TINFO:4,16,0,"00020.mpls(2)"
TINFO:4,25,0,"2"
TINFO:4,26,0,"23,25"
TINFO:4,27,0,"ANORA - DISC 2_t04.mkv"
TINFO:4,28,0,"eng"
TINFO:4,29,0,"English"
TINFO:4,30,0,"ANORA - DISC 2 - 2 chapter(s) , 620.3 MB"
TINFO:4,31,6120,"<b>Title information</b><br>"
TINFO:4,33,0,"0"
SINFO:4,0,1,6201,"Video"
SINFO:4,0,5,0,"V_MPEG4/ISO/AVC"
SINFO:4,0,6,0,"Mpeg4"
SINFO:4,0,7,0,"Mpeg4 AVC High@L4.1"
SINFO:4,0,19,0,"1920x1080"
SINFO:4,0,20,0,"16:9"
SINFO:4,0,21,0,"29.97 (30000/1001)"
SINFO:4,0,22,0,"0"
SINFO:4,0,28,0,"eng"
SINFO:4,0,29,0,"English"
SINFO:4,0,30,0,"Mpeg4 AVC High@L4.1"
SINFO:4,0,31,6121,"<b>Track information</b><br>"
SINFO:4,0,33,0,"0"
SINFO:4,0,38,0,""
SINFO:4,0,42,5088,"( Lossless conversion )"
SINFO:4,1,1,6202,"Audio"
SINFO:4,1,2,5091,"Stereo"
SINFO:4,1,3,0,"eng"
SINFO:4,1,4,0,"English"
SINFO:4,1,5,0,"A_AC3"
SINFO:4,1,6,0,"DD"
SINFO:4,1,7,0,"Dolby Digital"
SINFO:4,1,13,0,"192 Kb/s"
SINFO:4,1,14,0,"2"
SINFO:4,1,17,0,"48000"
SINFO:4,1,22,0,"0"
SINFO:4,1,28,0,"eng"
SINFO:4,1,29,0,"English"
SINFO:4,1,30,0,"DD Stereo English"
