TCOUNT:50
CINFO:1,6206,"DVD disc"
CINFO:2,0,"THE_PEANUTS_MOVIE"
CINFO:30,0,"THE_PEANUTS_MOVIE"
CINFO:31,6119,"<b>Source information</b><br>"
CINFO:32,0,"THE_PEANUTS_MOVIE"
CINFO:33,0,"0"
TINFO:0,8,0,"25"
TINFO:0,9,0,"1:27:32"
TINFO:0,10,0,"3.8 GB"
TINFO:0,11,0,"4173113344"
TINFO:0,15,0,"1"
TINFO:0,24,0,"01"
TINFO:0,25,0,"7"
TINFO:0,26,0,"1-34,35-51,52,54,(55,57,59,61),63-64,65"
TINFO:0,27,0,"B1_t00.mkv"
TINFO:0,30,0,"25 chapter(s) , 3.8 GB (angle 1) (B1)"
TINFO:0,31,6120,"<b>Title information</b><br>"
TINFO:0,33,0,"0"
TINFO:0,49,0,"B1"
SINFO:36,5,39,0,"Default"
SINFO:36,5,42,5088,"( Lossless conversion )"
SINFO:36,6,1,6203,"Subtitles"
SINFO:36,6,3,0,"spa"
SINFO:36,6,4,0,"Spanish"
SINFO:36,6,5,0,"S_VOBSUB"
SINFO:36,6,6,0,""
SINFO:36,6,7,0,"Dvd Subtitles"
SINFO:36,6,22,0,"0"
SINFO:36,6,30,0," Spanish"
SINFO:36,6,31,6121,"<b>Track information</b><br>"
SINFO:36,6,33,0,"90"
SINFO:36,6,38,0,""
SINFO:36,6,42,5088,"( Lossless conversion )"
SINFO:36,7,1,6203,"Subtitles"
SINFO:36,7,3,0,"fre"
SINFO:36,7,4,0,"French"
SINFO:36,7,5,0,"S_VOBSUB"
SINFO:36,7,6,0,""
SINFO:36,7,7,0,"Dvd Subtitles"
SINFO:36,7,22,0,"0"
SINFO:36,7,30,0," French"
SINFO:36,7,31,6121,"<b>Track information</b><br>"
SINFO:36,7,33,0,"90"
SINFO:36,7,38,0,""
SINFO:36,7,42,5088,"( Lossless conversion )"
SINFO:36,8,1,6203,"Subtitles"
SINFO:36,8,3,0,"spa"
SINFO:36,8,4,0,"Spanish"
SINFO:36,8,5,0,"S_VOBSUB"
SINFO:36,8,6,0,""
SINFO:36,8,7,0,"Dvd Subtitles"
SINFO:36,8,22,0,"0"
SINFO:36,8,30,0," Spanish"
SINFO:36,8,31,6121,"<b>Track information</b><br>"
SINFO:36,8,33,0,"90"
SINFO:36,8,38,0,""
SINFO:36,8,42,5088,"( Lossless conversion )"
SINFO:36,9,1,6203,"Subtitles"
SINFO:36,9,3,0,"fre"
SINFO:36,9,4,0,"French"
SINFO:36,9,5,0,"S_VOBSUB"
SINFO:36,9,6,0,""
SINFO:36,9,7,0,"Dvd Subtitles"
SINFO:36,9,22,0,"0"
SINFO:36,9,30,0," French"
SINFO:36,9,31,6121,"<b>Track information</b><br>"
SINFO:36,9,33,0,"90"
SINFO:36,9,38,0,""
SINFO:36,9,42,5088,"( Lossless conversion )"
SINFO:36,10,1,6203,"Subtitles"
SINFO:36,10,3,0,"eng"
SINFO:36,10,4,0,"English"
SINFO:36,10,5,0,"S_CC608/DVD"
SINFO:36,10,6,0,"CC"
SINFO:36,10,7,0,"Closed Captions"
SINFO:36,10,13,0,"9.8 Mb/s"
SINFO:36,10,22,0,"0"
SINFO:36,10,30,0,"CC→Text English ( Lossy conversion )"
SINFO:36,10,31,6121,"<b>Track information</b><br>"
SINFO:36,10,33,0,"90"
SINFO:36,10,34,0,"Text subtitles ( Lossy conversion )"
SINFO:36,10,38,0,""
SINFO:36,10,41,0,"Text"
SINFO:36,10,42,5087,"( Lossy conversion )"
TINFO:37,8,0,"2"
TINFO:37,9,0,"0:01:37"
TINFO:37,10,0,"64.9 MB"
TINFO:37,11,0,"68052992"
TINFO:37,24,0,"40"
TINFO:37,25,0,"2"
TINFO:37,26,0,"1,2"
TINFO:37,27,0,"J4_t37.mkv"
TINFO:37,30,0,"2 chapter(s) , 64.9 MB (J4)"
TINFO:37,31,6120,"<b>Title information</b><br>"
TINFO:37,33,0,"0"
TINFO:37,49,0,"J4"
SINFO:37,0,1,6201,"Video"
SINFO:37,0,5,0,"V_MPEG2"
SINFO:37,0,6,0,"Mpeg2"
SINFO:37,0,7,0,"Mpeg2"
SINFO:37,0,13,0,"9.8 Mb/s"
SINFO:37,0,19,0,"720x480"
SINFO:37,0,20,0,"16:9"
SINFO:37,0,21,0,"29.97 (30000/1001)"
SINFO:37,0,22,0,"0"
SINFO:37,0,30,0,"Mpeg2"
SINFO:37,0,31,6121,"<b>Track information</b><br>"
SINFO:37,0,33,0,"0"
SINFO:37,0,38,0,""
SINFO:37,0,42,5088,"( Lossless conversion )"
SINFO:37,1,1,6202,"Audio"
SINFO:37,1,2,0,"Surround 5.1"
SINFO:37,1,3,0,"eng"
SINFO:37,1,4,0,"English"
SINFO:37,1,5,0,"A_AC3"
SINFO:37,1,6,0,"DD"
SINFO:37,1,7,0,"Dolby Digital"
SINFO:37,1,13,0,"448 Kb/s"
SINFO:37,1,14,0,"6"
SINFO:37,1,17,0,"48000"
SINFO:37,1,22,0,"0"
SINFO:37,1,30,0,"DD Surround 5.1 English"
SINFO:37,1,31,6121,"<b>Track information</b><br>"
SINFO:37,1,33,0,"90"
SINFO:37,1,38,0,"d"
SINFO:37,1,39,0,"Default"
SINFO:37,1,40,0,"5.1(side)"
SINFO:37,1,42,5088,"( Lossless conversion )"
TINFO:38,8,0,"2"
TINFO:38,9,0,"0:00:22"
TINFO:38,10,0,"10.7 MB"
TINFO:38,11,0,"11309056"
TINFO:38,24,0,"41"
TINFO:38,25,0,"3"
TINFO:38,26,0,"1,2,3"
TINFO:38,27,0,"F2_t38.mkv"
TINFO:38,30,0,"2 chapter(s) , 10.7 MB (F2)"
TINFO:38,31,6120,"<b>Title information</b><br>"
TINFO:38,33,0,"0"
TINFO:38,49,0,"F2"
SINFO:38,0,1,6201,"Video"
SINFO:38,0,5,0,"V_MPEG2"
SINFO:38,0,6,0,"Mpeg2"
SINFO:38,0,7,0,"Mpeg2"
SINFO:38,0,13,0,"9.8 Mb/s"
SINFO:38,0,19,0,"720x480"
SINFO:38,0,20,0,"16:9"
SINFO:38,0,21,0,"29.97 (30000/1001)"
SINFO:38,0,22,0,"0"
SINFO:38,0,30,0,"Mpeg2"
SINFO:38,0,31,6121,"<b>Track information</b><br>"
SINFO:38,0,33,0,"0"
SINFO:38,0,38,0,""
SINFO:38,0,42,5088,"( Lossless conversion )"
SINFO:38,1,1,6202,"Audio"
SINFO:38,1,2,5091,"Stereo"
SINFO:38,1,3,0,"eng"
SINFO:38,1,4,0,"English"
SINFO:38,1,5,0,"A_AC3"
SINFO:38,1,6,0,"DD"
SINFO:38,1,7,0,"Dolby Digital"
SINFO:38,1,13,0,"192 Kb/s"
SINFO:38,1,14,0,"2"
SINFO:38,1,17,0,"48000"
SINFO:38,1,22,0,"0"
SINFO:38,1,30,0,"DD Stereo English"
SINFO:38,1,31,6121,"<b>Track information</b><br>"
SINFO:38,1,33,0,"90"
SINFO:38,1,38,0,"d"
SINFO:38,1,39,0,"Default"
SINFO:38,1,40,0,"stereo"
SINFO:38,1,42,5088,"( Lossless conversion )"
SINFO:38,2,1,6203,"Subtitles"
SINFO:38,2,3,0,"eng"
SINFO:38,2,4,0,"English"
SINFO:38,2,5,0,"S_VOBSUB"
SINFO:38,2,6,0,""
SINFO:38,2,7,0,"Dvd Subtitles"
SINFO:38,2,22,0,"0"
SINFO:38,2,30,0," English"
SINFO:38,2,31,6121,"<b>Track information</b><br>"
SINFO:38,2,33,0,"90"
SINFO:38,2,38,0,"d"
SINFO:38,2,39,0,"Default"
SINFO:38,2,42,5088,"( Lossless conversion )"
SINFO:38,3,1,6203,"Subtitles"
SINFO:38,3,3,0,"spa"
SINFO:38,3,4,0,"Spanish"
SINFO:38,3,5,0,"S_VOBSUB"
SINFO:38,3,6,0,""
SINFO:38,3,7,0,"Dvd Subtitles"
SINFO:38,3,22,0,"0"
SINFO:38,3,30,0," Spanish"
SINFO:38,3,31,6121,"<b>Track information</b><br>"
SINFO:38,3,33,0,"90"
SINFO:38,3,38,0,""
SINFO:38,3,42,5088,"( Lossless conversion )"
SINFO:38,4,1,6203,"Subtitles"
SINFO:38,4,3,0,"fre"
SINFO:38,4,4,0,"French"
SINFO:38,4,5,0,"S_VOBSUB"
SINFO:38,4,6,0,""
SINFO:38,4,7,0,"Dvd Subtitles"
SINFO:38,4,22,0,"0"
SINFO:38,4,30,0," French"
SINFO:38,4,31,6121,"<b>Track information</b><br>"
SINFO:38,4,33,0,"90"
SINFO:38,4,38,0,""
SINFO:38,4,42,5088,"( Lossless conversion )"
SINFO:38,5,1,6203,"Subtitles"
SINFO:38,5,3,0,"eng"
SINFO:38,5,4,0,"English"
SINFO:38,5,5,0,"S_CC608/DVD"
SINFO:38,5,6,0,"CC"
SINFO:38,5,7,0,"Closed Captions"
SINFO:38,5,13,0,"9.8 Mb/s"
SINFO:38,5,22,0,"0"
SINFO:38,5,30,0,"CC→Text English ( Lossy conversion )"
SINFO:38,5,31,6121,"<b>Track information</b><br>"
SINFO:38,5,33,0,"90"
SINFO:38,5,34,0,"Text subtitles ( Lossy conversion )"
SINFO:38,5,38,0,""
SINFO:38,5,41,0,"Text"
SINFO:38,5,42,5087,"( Lossy conversion )"
TINFO:39,8,0,"2"
TINFO:39,9,0,"0:00:29"
TINFO:39,10,0,"15.4 MB"
TINFO:39,11,0,"16214016"
TINFO:39,24,0,"42"
TINFO:39,25,0,"3"
TINFO:39,26,0,"1,2,3"
TINFO:39,27,0,"F3_t39.mkv"
TINFO:39,30,0,"2 chapter(s) , 15.4 MB (F3)"
TINFO:39,31,6120,"<b>Title information</b><br>"
TINFO:39,33,0,"0"
TINFO:39,49,0,"F3"
SINFO:39,0,1,6201,"Video"
SINFO:39,0,5,0,"V_MPEG2"
SINFO:39,0,6,0,"Mpeg2"
SINFO:39,0,7,0,"Mpeg2"
SINFO:39,0,13,0,"9.8 Mb/s"
SINFO:39,0,19,0,"720x480"
SINFO:39,0,20,0,"16:9"
SINFO:39,0,21,0,"29.97 (30000/1001)"
SINFO:39,0,22,0,"0"
SINFO:39,0,30,0,"Mpeg2"
SINFO:39,0,31,6121,"<b>Track information</b><br>"
SINFO:39,0,33,0,"0"
SINFO:39,0,38,0,""
SINFO:39,0,42,5088,"( Lossless conversion )"
SINFO:39,1,1,6202,"Audio"
SINFO:39,1,2,5091,"Stereo"
SINFO:39,1,3,0,"eng"
SINFO:39,1,4,0,"English"
SINFO:39,1,5,0,"A_AC3"
SINFO:39,1,6,0,"DD"
SINFO:39,1,7,0,"Dolby Digital"
SINFO:39,1,13,0,"192 Kb/s"
SINFO:39,1,14,0,"2"
SINFO:39,1,17,0,"48000"
SINFO:39,1,22,0,"0"
SINFO:39,1,30,0,"DD Stereo English"
SINFO:39,1,31,6121,"<b>Track information</b><br>"
SINFO:39,1,33,0,"90"
SINFO:39,1,38,0,"d"
SINFO:39,1,39,0,"Default"
SINFO:39,1,40,0,"stereo"
SINFO:39,1,42,5088,"( Lossless conversion )"
SINFO:39,2,1,6203,"Subtitles"
SINFO:39,2,3,0,"eng"
SINFO:39,2,4,0,"English"
SINFO:39,2,5,0,"S_VOBSUB"
SINFO:39,2,6,0,""
SINFO:39,2,7,0,"Dvd Subtitles"
SINFO:39,2,22,0,"0"
SINFO:39,2,30,0," English"
SINFO:39,2,31,6121,"<b>Track information</b><br>"
SINFO:39,2,33,0,"90"
SINFO:39,2,38,0,"d"
SINFO:39,2,39,0,"Default"
SINFO:39,2,42,5088,"( Lossless conversion )"
SINFO:39,3,1,6203,"Subtitles"
SINFO:39,3,3,0,"spa"
SINFO:39,3,4,0,"Spanish"
SINFO:39,3,5,0,"S_VOBSUB"
SINFO:39,3,6,0,""
SINFO:39,3,7,0,"Dvd Subtitles"
SINFO:39,3,22,0,"0"
SINFO:39,3,30,0," Spanish"
SINFO:39,3,31,6121,"<b>Track information</b><br>"
SINFO:39,3,33,0,"90"
SINFO:39,3,38,0,""
SINFO:39,3,42,5088,"( Lossless conversion )"
SINFO:39,4,1,6203,"Subtitles"
SINFO:39,4,3,0,"fre"
SINFO:39,4,4,0,"French"
SINFO:39,4,5,0,"S_VOBSUB"
SINFO:39,4,6,0,""
SINFO:39,4,7,0,"Dvd Subtitles"
SINFO:39,4,22,0,"0"
SINFO:39,4,30,0," French"
SINFO:39,4,31,6121,"<b>Track information</b><br>"
SINFO:39,4,33,0,"90"
SINFO:39,4,38,0,""
SINFO:39,4,42,5088,"( Lossless conversion )"
SINFO:39,5,1,6203,"Subtitles"
SINFO:39,5,3,0,"eng"
SINFO:39,5,4,0,"English"
SINFO:39,5,5,0,"S_CC608/DVD"
SINFO:39,5,6,0,"CC"
SINFO:39,5,7,0,"Closed Captions"
SINFO:39,5,13,0,"9.8 Mb/s"
SINFO:39,5,22,0,"0"
SINFO:39,5,30,0,"CC→Text English ( Lossy conversion )"
SINFO:39,5,31,6121,"<b>Track information</b><br>"
SINFO:39,5,33,0,"90"
SINFO:39,5,34,0,"Text subtitles ( Lossy conversion )"
SINFO:39,5,38,0,""
SINFO:39,5,41,0,"Text"
SINFO:39,5,42,5087,"( Lossy conversion )"
TINFO:40,8,0,"2"
TINFO:40,9,0,"0:00:52"
TINFO:40,10,0,"29.5 MB"
TINFO:40,11,0,"31016960"
TINFO:40,24,0,"43"
TINFO:40,25,0,"3"
TINFO:40,26,0,"1,2,3"
TINFO:40,27,0,"F4_t40.mkv"
TINFO:40,30,0,"2 chapter(s) , 29.5 MB (F4)"
TINFO:40,31,6120,"<b>Title information</b><br>"
TINFO:40,33,0,"0"
TINFO:40,49,0,"F4"
SINFO:40,0,1,6201,"Video"
SINFO:40,0,5,0,"V_MPEG2"
SINFO:40,0,6,0,"Mpeg2"
SINFO:40,0,7,0,"Mpeg2"
SINFO:40,0,13,0,"9.8 Mb/s"
SINFO:40,0,19,0,"720x480"
SINFO:40,0,20,0,"16:9"
SINFO:40,0,21,0,"29.97 (30000/1001)"
SINFO:40,0,22,0,"0"
SINFO:40,0,30,0,"Mpeg2"
SINFO:40,0,31,6121,"<b>Track information</b><br>"
SINFO:40,0,33,0,"0"
SINFO:40,0,38,0,""
SINFO:40,0,42,5088,"( Lossless conversion )"
SINFO:40,1,1,6202,"Audio"
SINFO:40,1,2,5091,"Stereo"
SINFO:40,1,3,0,"eng"
SINFO:40,1,4,0,"English"
SINFO:40,1,5,0,"A_AC3"
SINFO:40,1,6,0,"DD"
SINFO:40,1,7,0,"Dolby Digital"
SINFO:40,1,13,0,"192 Kb/s"
SINFO:40,1,14,0,"2"
SINFO:40,1,17,0,"48000"
SINFO:40,1,22,0,"0"
SINFO:40,1,30,0,"DD Stereo English"
SINFO:40,1,31,6121,"<b>Track information</b><br>"
SINFO:40,1,33,0,"90"
SINFO:40,1,38,0,"d"
SINFO:40,1,39,0,"Default"
SINFO:40,1,40,0,"stereo"
SINFO:40,1,42,5088,"( Lossless conversion )"
SINFO:40,2,1,6203,"Subtitles"
SINFO:40,2,3,0,"eng"
SINFO:40,2,4,0,"English"
SINFO:40,2,5,0,"S_VOBSUB"
SINFO:40,2,6,0,""
SINFO:40,2,7,0,"Dvd Subtitles"
SINFO:40,2,22,0,"0"
SINFO:40,2,30,0," English"
SINFO:40,2,31,6121,"<b>Track information</b><br>"
SINFO:40,2,33,0,"90"
SINFO:40,2,38,0,"d"
SINFO:40,2,39,0,"Default"
SINFO:40,2,42,5088,"( Lossless conversion )"
SINFO:40,3,1,6203,"Subtitles"
SINFO:40,3,3,0,"spa"
SINFO:40,3,4,0,"Spanish"
SINFO:40,3,5,0,"S_VOBSUB"
SINFO:40,3,6,0,""
SINFO:40,3,7,0,"Dvd Subtitles"
SINFO:40,3,22,0,"0"
SINFO:40,3,30,0," Spanish"
SINFO:40,3,31,6121,"<b>Track information</b><br>"
SINFO:40,3,33,0,"90"
SINFO:40,3,38,0,""
SINFO:40,3,42,5088,"( Lossless conversion )"
SINFO:40,4,1,6203,"Subtitles"
SINFO:40,4,3,0,"fre"
SINFO:40,4,4,0,"French"
SINFO:40,4,5,0,"S_VOBSUB"
SINFO:40,4,6,0,""
SINFO:40,4,7,0,"Dvd Subtitles"
SINFO:40,4,22,0,"0"
SINFO:40,4,30,0," French"
SINFO:40,4,31,6121,"<b>Track information</b><br>"
SINFO:40,4,33,0,"90"
SINFO:40,4,38,0,""
SINFO:40,4,42,5088,"( Lossless conversion )"
SINFO:40,5,1,6203,"Subtitles"
SINFO:40,5,3,0,"eng"
SINFO:40,5,4,0,"English"
SINFO:40,5,5,0,"S_CC608/DVD"
SINFO:40,5,6,0,"CC"
SINFO:40,5,7,0,"Closed Captions"
SINFO:40,5,13,0,"9.8 Mb/s"
SINFO:40,5,22,0,"0"
SINFO:40,5,30,0,"CC→Text English ( Lossy conversion )"
SINFO:40,5,31,6121,"<b>Track information</b><br>"
SINFO:40,5,33,0,"90"
SINFO:40,5,34,0,"Text subtitles ( Lossy conversion )"
SINFO:40,5,38,0,""
SINFO:40,5,41,0,"Text"
SINFO:40,5,42,5087,"( Lossy conversion )"
TINFO:41,8,0,"2"
TINFO:41,9,0,"0:00:33"
TINFO:41,10,0,"17.3 MB"
TINFO:41,11,0,"18163712"
TINFO:41,24,0,"44"
TINFO:41,25,0,"3"
TINFO:41,26,0,"1,2,3"
TINFO:41,27,0,"F5_t41.mkv"
TINFO:41,30,0,"2 chapter(s) , 17.3 MB (F5)"
TINFO:41,31,6120,"<b>Title information</b><br>"
TINFO:41,33,0,"0"
TINFO:41,49,0,"F5"
SINFO:41,0,1,6201,"Video"
SINFO:41,0,5,0,"V_MPEG2"
SINFO:41,0,6,0,"Mpeg2"
SINFO:41,0,7,0,"Mpeg2"
SINFO:41,0,13,0,"9.8 Mb/s"
SINFO:41,0,19,0,"720x480"
SINFO:41,0,20,0,"16:9"
SINFO:41,0,21,0,"29.97 (30000/1001)"
SINFO:41,0,22,0,"0"
SINFO:41,0,30,0,"Mpeg2"
SINFO:41,0,31,6121,"<b>Track information</b><br>"
SINFO:41,0,33,0,"0"
SINFO:41,0,38,0,""
SINFO:41,0,42,5088,"( Lossless conversion )"
SINFO:41,1,1,6202,"Audio"
SINFO:41,1,2,5091,"Stereo"
SINFO:41,1,3,0,"eng"
SINFO:41,1,4,0,"English"
SINFO:41,1,5,0,"A_AC3"
SINFO:41,1,6,0,"DD"
SINFO:41,1,7,0,"Dolby Digital"
SINFO:41,1,13,0,"192 Kb/s"
SINFO:41,1,14,0,"2"
SINFO:41,1,17,0,"48000"
SINFO:41,1,22,0,"0"
SINFO:41,1,30,0,"DD Stereo English"
SINFO:41,1,31,6121,"<b>Track information</b><br>"
SINFO:41,1,33,0,"90"
SINFO:41,1,38,0,"d"
SINFO:41,1,39,0,"Default"
SINFO:41,1,40,0,"stereo"
SINFO:41,1,42,5088,"( Lossless conversion )"
SINFO:41,2,1,6203,"Subtitles"
SINFO:41,2,3,0,"eng"
SINFO:41,2,4,0,"English"
SINFO:41,2,5,0,"S_VOBSUB"
SINFO:41,2,6,0,""
SINFO:41,2,7,0,"Dvd Subtitles"
SINFO:41,2,22,0,"0"
SINFO:41,2,30,0," English"
SINFO:41,2,31,6121,"<b>Track information</b><br>"
SINFO:41,2,33,0,"90"
SINFO:41,2,38,0,"d"
SINFO:41,2,39,0,"Default"
SINFO:41,2,42,5088,"( Lossless conversion )"
SINFO:41,3,1,6203,"Subtitles"
SINFO:41,3,3,0,"spa"
SINFO:41,3,4,0,"Spanish"
SINFO:41,3,5,0,"S_VOBSUB"
SINFO:41,3,6,0,""
SINFO:41,3,7,0,"Dvd Subtitles"
SINFO:41,3,22,0,"0"
SINFO:41,3,30,0," Spanish"
SINFO:41,3,31,6121,"<b>Track information</b><br>"
SINFO:41,3,33,0,"90"
SINFO:41,3,38,0,""
SINFO:41,3,42,5088,"( Lossless conversion )"
SINFO:41,4,1,6203,"Subtitles"
SINFO:41,4,3,0,"fre"
SINFO:41,4,4,0,"French"
SINFO:41,4,5,0,"S_VOBSUB"
SINFO:41,4,6,0,""
SINFO:41,4,7,0,"Dvd Subtitles"
SINFO:41,4,22,0,"0"
SINFO:41,4,30,0," French"
SINFO:41,4,31,6121,"<b>Track information</b><br>"
SINFO:41,4,33,0,"90"
SINFO:41,4,38,0,""
SINFO:41,4,42,5088,"( Lossless conversion )"
SINFO:41,5,1,6203,"Subtitles"
SINFO:41,5,3,0,"eng"
SINFO:41,5,4,0,"English"
SINFO:41,5,5,0,"S_CC608/DVD"
SINFO:41,5,6,0,"CC"
SINFO:41,5,7,0,"Closed Captions"
SINFO:41,5,13,0,"9.8 Mb/s"
SINFO:41,5,22,0,"0"
SINFO:41,5,30,0,"CC→Text English ( Lossy conversion )"
SINFO:41,5,31,6121,"<b>Track information</b><br>"
SINFO:41,5,33,0,"90"
SINFO:41,5,34,0,"Text subtitles ( Lossy conversion )"
SINFO:41,5,38,0,""
SINFO:41,5,41,0,"Text"
SINFO:41,5,42,5087,"( Lossy conversion )"
TINFO:42,8,0,"2"
TINFO:42,9,0,"0:00:21"
TINFO:42,10,0,"9.1 MB"
TINFO:42,11,0,"9547776"
TINFO:42,24,0,"45"
TINFO:42,25,0,"3"
TINFO:42,26,0,"1,2,3"
TINFO:42,27,0,"F6_t42.mkv"
TINFO:42,30,0,"2 chapter(s) , 9.1 MB (F6)"
TINFO:42,31,6120,"<b>Title information</b><br>"
TINFO:42,33,0,"0"
TINFO:42,49,0,"F6"
SINFO:42,0,1,6201,"Video"
SINFO:42,0,5,0,"V_MPEG2"
SINFO:42,0,6,0,"Mpeg2"
SINFO:42,0,7,0,"Mpeg2"
SINFO:42,0,13,0,"9.8 Mb/s"
SINFO:42,0,19,0,"720x480"
SINFO:42,0,20,0,"16:9"
SINFO:42,0,21,0,"29.97 (30000/1001)"
SINFO:42,0,22,0,"0"
SINFO:42,0,30,0,"Mpeg2"
SINFO:42,0,31,6121,"<b>Track information</b><br>"
SINFO:42,0,33,0,"0"
SINFO:42,0,38,0,""
SINFO:42,0,42,5088,"( Lossless conversion )"
SINFO:42,1,1,6202,"Audio"
SINFO:42,1,2,5091,"Stereo"
SINFO:42,1,3,0,"eng"
SINFO:42,1,4,0,"English"
SINFO:42,1,5,0,"A_AC3"
SINFO:42,1,6,0,"DD"
SINFO:42,1,7,0,"Dolby Digital"
SINFO:42,1,13,0,"192 Kb/s"
SINFO:42,1,14,0,"2"
SINFO:42,1,17,0,"48000"
SINFO:42,1,22,0,"0"
SINFO:42,1,30,0,"DD Stereo English"
SINFO:42,1,31,6121,"<b>Track information</b><br>"
SINFO:42,1,33,0,"90"
SINFO:42,1,38,0,"d"
SINFO:42,1,39,0,"Default"
SINFO:42,1,40,0,"stereo"
SINFO:42,1,42,5088,"( Lossless conversion )"
SINFO:42,2,1,6203,"Subtitles"
SINFO:42,2,3,0,"eng"
SINFO:42,2,4,0,"English"
SINFO:42,2,5,0,"S_VOBSUB"
SINFO:42,2,6,0,""
SINFO:42,2,7,0,"Dvd Subtitles"
SINFO:42,2,22,0,"0"
SINFO:42,2,30,0," English"
SINFO:42,2,31,6121,"<b>Track information</b><br>"
SINFO:42,2,33,0,"90"
SINFO:42,2,38,0,"d"
SINFO:42,2,39,0,"Default"
SINFO:42,2,42,5088,"( Lossless conversion )"
SINFO:42,3,1,6203,"Subtitles"
SINFO:42,3,3,0,"spa"
SINFO:42,3,4,0,"Spanish"
SINFO:42,3,5,0,"S_VOBSUB"
SINFO:42,3,6,0,""
SINFO:42,3,7,0,"Dvd Subtitles"
SINFO:42,3,22,0,"0"
SINFO:42,3,30,0," Spanish"
SINFO:42,3,31,6121,"<b>Track information</b><br>"
SINFO:42,3,33,0,"90"
SINFO:42,3,38,0,""
SINFO:42,3,42,5088,"( Lossless conversion )"
SINFO:42,4,1,6203,"Subtitles"
SINFO:42,4,3,0,"fre"
SINFO:42,4,4,0,"French"
SINFO:42,4,5,0,"S_VOBSUB"
SINFO:42,4,6,0,""
SINFO:42,4,7,0,"Dvd Subtitles"
SINFO:42,4,22,0,"0"
SINFO:42,4,30,0," French"
SINFO:42,4,31,6121,"<b>Track information</b><br>"
SINFO:42,4,33,0,"90"
SINFO:42,4,38,0,""
SINFO:42,4,42,5088,"( Lossless conversion )"
SINFO:42,5,1,6203,"Subtitles"
SINFO:42,5,3,0,"eng"
SINFO:42,5,4,0,"English"
SINFO:42,5,5,0,"S_CC608/DVD"
SINFO:42,5,6,0,"CC"
SINFO:42,5,7,0,"Closed Captions"
SINFO:42,5,13,0,"9.8 Mb/s"
SINFO:42,5,22,0,"0"
SINFO:42,5,30,0,"CC→Text English ( Lossy conversion )"
SINFO:42,5,31,6121,"<b>Track information</b><br>"
SINFO:42,5,33,0,"90"
SINFO:42,5,34,0,"Text subtitles ( Lossy conversion )"
SINFO:42,5,38,0,""
SINFO:42,5,41,0,"Text"
SINFO:42,5,42,5087,"( Lossy conversion )"
TINFO:43,8,0,"2"
TINFO:43,9,0,"0:00:34"
TINFO:43,10,0,"18.3 MB"
TINFO:43,11,0,"19286016"
TINFO:43,24,0,"46"
TINFO:43,25,0,"3"
TINFO:43,26,0,"1,2,3"
TINFO:43,27,0,"F7_t43.mkv"
TINFO:43,30,0,"2 chapter(s) , 18.3 MB (F7)"
TINFO:43,31,6120,"<b>Title information</b><br>"
TINFO:43,33,0,"0"
TINFO:43,49,0,"F7"
SINFO:43,0,1,6201,"Video"
SINFO:43,0,5,0,"V_MPEG2"
SINFO:43,0,6,0,"Mpeg2"
SINFO:43,0,7,0,"Mpeg2"
SINFO:43,0,13,0,"9.8 Mb/s"
SINFO:43,0,19,0,"720x480"
SINFO:43,0,20,0,"16:9"
SINFO:43,0,21,0,"29.97 (30000/1001)"
SINFO:43,0,22,0,"0"
SINFO:43,0,30,0,"Mpeg2"
SINFO:43,0,31,6121,"<b>Track information</b><br>"
SINFO:43,0,33,0,"0"
SINFO:43,0,38,0,""
SINFO:43,0,42,5088,"( Lossless conversion )"
SINFO:43,1,1,6202,"Audio"
SINFO:43,1,2,5091,"Stereo"
SINFO:43,1,3,0,"eng"
SINFO:43,1,4,0,"English"
SINFO:43,1,5,0,"A_AC3"
SINFO:43,1,6,0,"DD"
SINFO:43,1,7,0,"Dolby Digital"
SINFO:43,1,13,0,"192 Kb/s"
SINFO:43,1,14,0,"2"
SINFO:43,1,17,0,"48000"
SINFO:43,1,22,0,"0"
SINFO:43,1,30,0,"DD Stereo English"
SINFO:43,1,31,6121,"<b>Track information</b><br>"
SINFO:43,1,33,0,"90"
SINFO:43,1,38,0,"d"
SINFO:43,1,39,0,"Default"
SINFO:43,1,40,0,"stereo"
SINFO:43,1,42,5088,"( Lossless conversion )"
SINFO:43,2,1,6203,"Subtitles"
SINFO:43,2,3,0,"eng"
SINFO:43,2,4,0,"English"
SINFO:43,2,5,0,"S_VOBSUB"
SINFO:43,2,6,0,""
SINFO:43,2,7,0,"Dvd Subtitles"
SINFO:43,2,22,0,"0"
SINFO:43,2,30,0," English"
SINFO:43,2,31,6121,"<b>Track information</b><br>"
SINFO:43,2,33,0,"90"
SINFO:43,2,38,0,"d"
SINFO:43,2,39,0,"Default"
SINFO:43,2,42,5088,"( Lossless conversion )"
SINFO:43,3,1,6203,"Subtitles"
SINFO:43,3,3,0,"spa"
SINFO:43,3,4,0,"Spanish"
SINFO:43,3,5,0,"S_VOBSUB"
SINFO:43,3,6,0,""
SINFO:43,3,7,0,"Dvd Subtitles"
SINFO:43,3,22,0,"0"
SINFO:43,3,30,0," Spanish"
SINFO:43,3,31,6121,"<b>Track information</b><br>"
SINFO:43,3,33,0,"90"
SINFO:43,3,38,0,""
SINFO:43,3,42,5088,"( Lossless conversion )"
SINFO:43,4,1,6203,"Subtitles"
SINFO:43,4,3,0,"fre"
